Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,662.1072069
FDE44,OUT018,626.8733956
NCN26,OUT018,1550.405155
FDC11,OUT049,1370.438795
FDV24,OUT035,2425.967226
FDR40,OUT019,236.3685196
NCQ17,OUT049,2600.526294
FDC46,OUT045,2721.485891
NCM18,OUT046,985.7195498
FDK16,OUT046,1487.364851
FDI28,OUT017,1259.861717
FDS11,OUT018,2937.963179
DRD13,OUT046,1016.895192
FDL36,OUT035,1338.775308
FDI27,OUT013,689.766449
FDJ53,OUT019,286.3664785
FDS44,OUT045,3904.272476
FDE28,OUT046,3837.834639
FDQ33,OUT018,2094.133633
FDB37,OUT017,3843.857405
FDQ31,OUT045,1272.474899
NCQ05,OUT046,2294.437964
FDE10,OUT013,1967.674997
FDF38,OUT017,625.2212095
FDE50,OUT019,396.9391627
DRG37,OUT010,334.4022712
NCH06,OUT049,3956.724807
FDY14,OUT045,3779.643183
FDO27,OUT017,1525.166128
FDQ19,OUT049,3941.449079
FDZ26,OUT019,540.8589844
FDN51,OUT013,4016.602315
FDK20,OUT035,1985.243934
FDD40,OUT018,2564.225172
DRI25,OUT018,723.4494734
FDH56,OUT017,1885.460746
FDI36,OUT027,5211.369855
DRH11,OUT018,718.2804363
NCV18,OUT017,1300.986318
DRI01,OUT049,2859.785682
DRE48,OUT049,3289.13183
FDS51,OUT035,908.8802761
FDM38,OUT017,787.1504092
FDB60,OUT027,5042.895048
FDY58,OUT035,3916.200465
FDY22,OUT045,2276.335771
FDF11,OUT027,6007.868271
FDZ51,OUT035,1553.450428
FDQ45,OUT017,3034.75268
FDF17,OUT035,3326.493182
NCF31,OUT027,4005.199657
FDA37,OUT013,1878.768921
FDO51,OUT046,679.8822002
FDF34,OUT013,3111.637104
FDD57,OUT018,1262.296326
FDO37,OUT046,3356.122918
FDR49,OUT049,773.8876708
FDS39,OUT049,2320.746796
FDI48,OUT027,1382.213935
DRM35,OUT049,2966.668219
FDV57,OUT035,3092.32265
FDZ55,OUT013,2620.81479
FDI28,OUT035,1169.873058
FDS21,OUT045,915.0337291
FDT34,OUT013,1613.434028
DRI25,OUT035,831.1071821
FDT47,OUT010,254.7513754
DRH39,OUT045,1103.407357
NCD54,OUT045,2105.472092
FDU16,OUT027,2232.754669
NCW29,OUT045,1874.780419
FDV25,OUT027,5627.969194
FDM56,OUT035,1692.930561
FDZ04,OUT027,1613.151366
FDG59,OUT019,208.0020918
FDI56,OUT045,1305.0921
FDS33,OUT035,1408.027845
FDC23,OUT049,2913.13018
FDT11,OUT049,3051.916546
FDG17,OUT045,3960.245463
FDZ44,OUT045,1697.584078
FDJ52,OUT013,2608.992209
DRI23,OUT046,2433.977192
DRE15,OUT010,234.7128908
NCF07,OUT013,1530.523312
NCR29,OUT049,866.6386129
FDE44,OUT019,216.1328595
FDT23,OUT035,1267.512664
NCG06,OUT017,3928.895177
NCU41,OUT010,411.5515806
FDH46,OUT017,1657.304419
FDV31,OUT013,2920.692892
NCT41,OUT027,4048.226335
FDE22,OUT027,4226.225924
FDC26,OUT045,1577.486194
DRF51,OUT017,576.5248584
NCY53,OUT019,279.227536
FDY21,OUT017,3181.837224
FDL27,OUT013,935.1499549
FDZ34,OUT049,3216.694254
NCF43,OUT010,316.1335246
FDC21,OUT035,1745.963266
FDL26,OUT013,2518.3674
FDT25,OUT010,280.9842179
NCR30,OUT046,1157.504114
DRL23,OUT019,270.7784355
NCR05,OUT049,3273.98796
NCE19,OUT018,685.3340511
FDY07,OUT035,692.8663509
FDB10,OUT017,3679.636365
FDP57,OUT013,1590.891009
FDU48,OUT019,302.4414463
FDH48,OUT035,1281.890783
FDO33,OUT035,1796.877853
NCU29,OUT045,2153.003884
FDW35,OUT046,696.7262756
FDH05,OUT010,523.6710189
FDP26,OUT049,1648.461301
DRG27,OUT035,660.2826054
FDQ33,OUT046,2321.367963
FDH20,OUT010,257.8779061
FDV14,OUT046,1376.936207
DRD01,OUT046,857.9419248
NCI17,OUT049,1510.035938
FDF39,OUT010,626.6013886
FDX37,OUT046,1538.3559
NCX17,OUT035,4017.585677
FDN03,OUT013,3894.258051
NCS41,OUT010,391.6076367
FDH34,OUT045,2709.909296
NCX53,OUT018,1959.473962
FDY31,OUT046,2262.49133
FDD20,OUT017,2030.735449
FDE51,OUT045,658.1506687
FDV27,OUT046,1395.380456
FDF16,OUT035,2406.930977
FDZ02,OUT049,1424.555324
NCK05,OUT045,951.4567518
FDM12,OUT027,5060.552004
NCA05,OUT018,2073.179433
FDX33,OUT045,2568.682176
FDM25,OUT049,2877.72226
FDE41,OUT018,1090.205429
FDW14,OUT045,1310.894376
NCD30,OUT046,1468.64493
FDB23,OUT010,505.7996109
FDF45,OUT046,943.6975091
FDW20,OUT017,2004.56384
FDF47,OUT045,3265.883243
NCR05,OUT019,429.9151211
DRB01,OUT046,2836.750438
FDE36,OUT013,2549.336455
FDU56,OUT049,3054.996763
FDB23,OUT049,3700.427072
FDN48,OUT049,1420.364498
FDS43,OUT013,3109.478741
NCN05,OUT013,3034.009255
NCL53,OUT049,2920.502378
FDL56,OUT046,1334.035115
FDH17,OUT018,1232.46615
FDP37,OUT046,1941.17331
FDG09,OUT019,401.4104976
FDA55,OUT045,3647.144067
FDX31,OUT049,3842.449639
FDJ41,OUT045,3745.191199
DRC24,OUT045,2274.85294
FDQ21,OUT035,1923.746545
NCT54,OUT045,1354.665483
FDH08,OUT049,3738.000466
FDY38,OUT018,3034.85629
DRM11,OUT010,623.9682754
FDG32,OUT049,3625.762988
NCH18,OUT046,3525.440754
FDI20,OUT035,3601.843502
FDA33,OUT018,2028.628151
FDN45,OUT013,3727.574452
FDT45,OUT010,218.6180919
FDR32,OUT035,3926.629959
FDA48,OUT017,3498.695215
FDN23,OUT017,2400.899643
NCR18,OUT035,681.2674252
FDD45,OUT046,1442.521005
FDI22,OUT018,2883.752294
FDT09,OUT013,2009.541992
DRC24,OUT027,4058.887388
FDT39,OUT046,2521.332278
FDX28,OUT045,1417.48784
FDA50,OUT018,1249.657835
FDT33,OUT027,4527.090624
FDQ60,OUT049,1849.780704
NCM19,OUT018,1498.654789
FDF40,OUT046,4067.369263
NCI30,OUT035,4183.630781
FDK34,OUT049,3837.616732
FDA38,OUT027,5946.295313
FDT02,OUT045,656.9351491
FDC11,OUT017,1373.858766
FDD08,OUT046,671.996421
NCS29,OUT046,3690.911217
DRI03,OUT010,376.9246346
FDK48,OUT035,1095.176743
FDM52,OUT049,2453.801812
FDP49,OUT035,929.4746601
DRA24,OUT046,2796.680377
NCJ43,OUT049,2858.027487
FDE11,OUT045,2998.080157
FDP01,OUT049,2476.103113
FDQ59,OUT018,1074.297547
FDA43,OUT019,416.0986042
FDL14,OUT017,2567.631645
FDV50,OUT010,285.9066168
FDT01,OUT027,5503.11148
NCC42,OUT035,2247.057082
FDO28,OUT046,1818.718557
FDD32,OUT019,236.8577107
FDV45,OUT035,3126.294121
NCW17,OUT019,296.0913494
NCJ17,OUT027,2172.836712
NCF18,OUT049,3158.430325
FDP01,OUT045,2454.964373
FDH24,OUT045,2292.227102
FDI38,OUT027,5467.710717
FDX03,OUT035,763.0265472
FDY28,OUT046,3598.504824
FDN34,OUT018,2277.271887
FDJ02,OUT045,2369.321189
FDW40,OUT019,307.9241912
FDX03,OUT017,679.3067667
FDE17,OUT027,4099.206362
FDT58,OUT046,2551.232315
FDI38,OUT013,3269.440997
FDW22,OUT035,3833.231929
FDS15,OUT027,2909.247395
NCX06,OUT013,2999.18351
DRK47,OUT035,3933.380857
FDC23,OUT027,4678.729442
FDM56,OUT010,264.8113813
FDP21,OUT046,3231.271892
FDP58,OUT046,3235.105859
FDA27,OUT019,601.6380575
FDK41,OUT019,249.1553187
NCH42,OUT046,3370.25696
FDG29,OUT045,715.7549557
FDW15,OUT018,1998.25305
FDD28,OUT018,751.1077799
FDQ37,OUT049,3212.963141
FDC23,OUT035,2980.948434
FDV13,OUT035,1416.764484
FDK33,OUT046,3150.421135
FDO33,OUT013,1732.031819
FDN21,OUT017,2627.209147
NCW06,OUT027,5022.231792
FDI38,OUT035,3557.718537
FDC21,OUT027,2866.201884
NCS05,OUT046,2034.366757
NCN53,OUT049,601.3633836
FDV40,OUT010,232.3629754
FDG60,OUT017,3650.26552
NCY30,OUT027,4794.564514
FDM40,OUT045,2047.848845
NCO30,OUT046,2776.370484
FDK10,OUT046,3086.10746
FDM36,OUT045,2805.093095
FDN10,OUT013,1811.378356
FDM46,OUT018,1227.458681
FDX50,OUT049,1773.201836
FDP33,OUT045,3665.105439
FDO12,OUT045,2868.064847
FDC28,OUT013,1683.928838
FDO31,OUT045,1186.542064
FDX45,OUT035,2530.449543
FDV21,OUT049,2027.415352
FDH04,OUT049,1338.746904
NCG54,OUT013,2766.389135
FDO13,OUT046,2482.373474
FDA09,OUT027,4811.305305
FDC38,OUT017,2153.349377
NCO42,OUT046,2203.249205
FDL45,OUT049,1993.322566
NCK31,OUT013,758.2792024
FDM39,OUT017,2899.922677
FDC22,OUT010,417.2121548
FDF46,OUT046,1766.188352
FDQ37,OUT045,2826.578647
FDH41,OUT010,468.2777191
FDQ04,OUT046,676.2757424
NCQ02,OUT027,4948.651857
FDJ57,OUT027,5000.660269
NCE07,OUT049,2294.409621
FDE56,OUT013,863.7926115
FDI20,OUT049,3454.465508
FDK36,OUT018,622.3042462
FDP08,OUT027,5098.126187
FDF44,OUT017,2156.24766
NCU53,OUT017,2715.767147
FDF47,OUT035,3845.166152
FDS55,OUT010,325.2309595
FDZ52,OUT010,268.4807137
FDL04,OUT018,1399.674938
NCM26,OUT035,2489.636734
FDX43,OUT049,2780.650217
FDP52,OUT049,3745.664619
DRK49,OUT045,703.5976207
FDE38,OUT013,2691.473632
DRF13,OUT035,2346.696474
FDK41,OUT010,241.2310493
FDJ04,OUT027,3118.00846
FDZ44,OUT018,1596.905842
FDS11,OUT013,3541.471304
FDA55,OUT049,3700.466683
NCW53,OUT046,2921.248858
FDB49,OUT027,2645.558478
FDD23,OUT017,3131.476123
NCV42,OUT045,1583.794435
NCZ29,OUT018,1734.803274
FDQ26,OUT013,833.9006347
FDV08,OUT017,633.6704913
FDC53,OUT049,1570.323722
FDV58,OUT010,425.5251365
NCP02,OUT019,224.3443942
DRI37,OUT045,877.6528407
FDQ12,OUT049,3731.528635
FDE33,OUT046,1217.13098
FDX27,OUT045,1421.469228
FDM22,OUT017,802.0235921
NCH30,OUT019,280.1031025
FDC04,OUT017,3750.514011
FDO38,OUT046,1228.337745
FDV52,OUT027,3127.991344
FDB32,OUT013,1411.169367
FDV43,OUT018,590.1224676
FDI24,OUT018,2486.534814
FDR40,OUT017,1292.890231
FDW02,OUT049,1925.277522
FDE44,OUT049,754.6787418
FDL38,OUT046,1440.479339
NCT54,OUT010,252.1392377
DRJ39,OUT010,486.4203524
FDW55,OUT049,4036.798507
DRF13,OUT019,321.5019743
NCW17,OUT049,2096.22365
FDP13,OUT035,707.489035
FDS08,OUT018,2431.743804
NCP17,OUT035,939.8377673
NCO53,OUT035,3055.625498
FDH19,OUT045,2553.819532
FDJ04,OUT017,1918.029435
FDG10,OUT049,817.555262
FDA40,OUT010,246.7471651
FDI53,OUT045,2611.336648
FDU09,OUT010,219.7997814
FDK60,OUT045,1476.733208
FDR43,OUT017,552.0866537
FDW22,OUT017,3603.547854
DRP47,OUT010,591.6854854
DRG48,OUT010,318.5443155
FDA14,OUT035,2364.413331
FDU49,OUT013,1272.661776
FDK28,OUT045,3694.883041
FDT19,OUT046,2953.783273
NCQ42,OUT045,1809.122204
FDD03,OUT045,3420.556547
NCM53,OUT013,1647.140415
NCX53,OUT045,2044.790985
FDV14,OUT027,2169.111445
NCZ54,OUT017,2619.560159
FDB39,OUT013,802.5273663
DRC24,OUT046,2345.672876
FDY36,OUT013,1080.261102
FDN01,OUT035,2949.588189
DRH25,OUT046,842.5761912
FDV08,OUT046,723.046982
NCP53,OUT049,3847.689209
FDU52,OUT010,337.2323261
NCI42,OUT045,3045.16871
FDZ14,OUT035,1957.685852
FDF11,OUT046,3972.308778
FDQ13,OUT018,1115.06273
FDO32,OUT010,212.9606257
DRJ37,OUT018,2120.062069
FDY43,OUT046,2560.866313
NCT41,OUT017,2483.567653
NCV17,OUT045,1919.12797
FDM04,OUT027,1404.532605
DRB48,OUT018,484.4308787
FDM24,OUT013,2349.93284
FDT37,OUT049,4018.346884
NCO05,OUT010,253.5329173
FDL13,OUT046,3886.785541
FDL15,OUT017,2478.015404
FDB11,OUT018,3090.997623
FDL14,OUT019,333.6042483
FDY10,OUT019,280.8626869
FDJ40,OUT049,1677.695981
NCW18,OUT046,3442.221878
NCY06,OUT013,2018.877942
DRE13,OUT018,1115.475651
FDA26,OUT045,3556.509069
NCE19,OUT010,216.6104116
FDE33,OUT035,1276.441348
DRL59,OUT027,1312.365936
FDY07,OUT046,745.5225524
FDF57,OUT018,2279.040343
FDM58,OUT035,1776.205173
FDP26,OUT027,2659.065288
FDY32,OUT046,2515.495947
FDD51,OUT010,213.3296892
FDU22,OUT018,1609.399927
FDZ49,OUT018,2911.292743
NCI42,OUT017,3328.96723
FDT04,OUT027,958.1916002
NCU41,OUT045,2803.295328
FDS56,OUT045,4191.187581
NCN42,OUT017,2390.785241
FDK34,OUT046,3454.201066
FDB03,OUT017,3863.060086
DRJ25,OUT035,758.3399365
FDT25,OUT027,3221.581088
FDN20,OUT013,2746.621303
FDP09,OUT013,3558.131884
FDM20,OUT019,552.7688804
NCG55,OUT046,1749.854283
NCP14,OUT045,1503.082475
NCH06,OUT046,3530.104721
FDV52,OUT013,1750.387076
NCL07,OUT035,648.4629015
DRJ11,OUT027,4982.133852
DRO59,OUT013,1089.016715
FDW15,OUT010,326.9699334
NCQ30,OUT035,1895.835223
NCN54,OUT019,239.2542269
FDY01,OUT027,3106.546632
FDX39,OUT035,3657.131853
FDH53,OUT027,2171.999612
FDA57,OUT035,661.9319006
NCC07,OUT010,264.0032292
FDU28,OUT013,2946.170709
FDK36,OUT010,214.0768509
FDR36,OUT018,548.7459454
NCQ17,OUT035,2524.694601
FDS28,OUT019,217.688238
FDE08,OUT045,2159.107689
FDU22,OUT046,1837.158314
FDG41,OUT045,1673.664498
FDO31,OUT010,237.4988788
FDM21,OUT019,597.4011002
FDU40,OUT017,3104.593299
FDV36,OUT018,1710.143939
FDT10,OUT027,1555.083624
FDX38,OUT045,692.6820179
NCU30,OUT027,4313.555873
NCV06,OUT049,3195.389632
FDT16,OUT035,4419.808793
NCP41,OUT027,2788.455987
FDZ56,OUT017,2737.689459
FDC22,OUT035,3281.879735
FDU10,OUT035,680.3372256
FDS46,OUT045,1806.605573
FDO08,OUT049,2692.48552
NCV42,OUT018,1465.895521
FDP33,OUT035,4323.091884
FDJ12,OUT046,3492.786579
FDH04,OUT045,1321.297557
NCU54,OUT013,3520.82119
FDO36,OUT010,385.5715256
FDT37,OUT027,6177.919047
FDD14,OUT010,398.1676612
FDA16,OUT013,3678.062766
NCS42,OUT019,256.1538119
FDP10,OUT019,269.162025
FDQ28,OUT049,2450.036939
FDK57,OUT010,279.9802601
FDK02,OUT013,1822.67481
FDW47,OUT018,1633.895845
NCC42,OUT018,1912.228318
FDQ37,OUT018,2707.528118
FDL40,OUT046,1456.0732
DRE13,OUT010,244.6316349
FDQ34,OUT027,2682.278969
NCB54,OUT046,1966.188732
FDS48,OUT049,2451.358309
FDO15,OUT045,1048.992674
NCT30,OUT013,669.9252858
FDU49,OUT027,2248.129905
FDE21,OUT046,1761.066114
FDS49,OUT019,242.2956929
FDT38,OUT027,2154.715361
FDZ01,OUT045,1541.559547
FDC41,OUT035,1133.573338
DRG13,OUT010,348.7947525
NCZ42,OUT018,3248.068412
NCM07,OUT045,1232.834548
NCV17,OUT018,1786.54208
DRK39,OUT035,1235.370458
FDS37,OUT018,1536.45612
FDV12,OUT019,252.0392438
NCG19,OUT018,3238.299811
FDS51,OUT013,906.1675857
NCO14,OUT046,714.6424918
FDC38,OUT046,2051.151215
FDN15,OUT046,2148.872838
NCH42,OUT013,3808.121266
FDQ22,OUT046,643.9476958
FDC05,OUT013,3065.555887
FDZ31,OUT013,3011.044158
DRJ23,OUT049,3152.556252
FDC52,OUT035,2526.361036
DRD12,OUT010,245.5953312
FDV55,OUT017,2358.944849
FDD32,OUT046,1304.321274
FDR01,OUT049,3316.914412
FDY08,OUT019,306.6925487
FDQ45,OUT045,3020.172404
DRN11,OUT027,3805.374729
NCS05,OUT018,1836.871989
FDY32,OUT035,2685.39358
NCD31,OUT045,2417.163085
NCE06,OUT049,2669.690365
NCP14,OUT046,1574.27187
NCF18,OUT019,408.722572
FDF14,OUT018,2089.085627
FDB22,OUT017,2513.371986
NCH54,OUT049,2631.039506
FDU27,OUT035,826.0432853
FDS58,OUT027,4281.02958
NCU29,OUT035,2333.997545
FDJ57,OUT013,2913.57284
FDL56,OUT049,1342.043361
FDH60,OUT035,3349.604045
FDN24,OUT018,681.505926
FDD02,OUT017,1926.581311
FDP15,OUT017,3920.946993
FDB28,OUT027,5141.109421
DRC49,OUT045,2102.930151
NCG30,OUT018,1670.983907
FDJ14,OUT049,1150.233888
FDL52,OUT045,549.1117514
NCG19,OUT027,5860.175098
NCN41,OUT035,1943.77628
FDW22,OUT013,3507.245926
FDI02,OUT013,1660.382186
FDV51,OUT045,2417.648457
FDV48,OUT046,1270.382923
NCL17,OUT019,316.6050514
FDP46,OUT045,1292.346138
FDU10,OUT045,532.9133245
FDT37,OUT010,606.9921086
FDI27,OUT035,789.2497094
FDN51,OUT046,4213.675043
FDW07,OUT035,1390.094461
FDN45,OUT049,3653.44548
DRN37,OUT027,4373.227641
DRF48,OUT049,3120.104008
FDP38,OUT019,218.5926395
NCX18,OUT027,5106.642
FDK45,OUT018,1540.000592
FDZ37,OUT049,1264.335483
FDS50,OUT018,3094.292939
NCR54,OUT018,2731.697725
NCS17,OUT035,1433.520261
FDV31,OUT046,2706.247666
DRE27,OUT017,1513.913319
FDN60,OUT013,2584.803617
FDK26,OUT013,2898.020806
FDX37,OUT018,1326.073954
FDW31,OUT046,3354.061643
FDX26,OUT018,2566.280591
DRL49,OUT019,318.0918526
FDU49,OUT017,1372.863111
FDY58,OUT046,3349.811259
FDN03,OUT045,4010.747775
NCV06,OUT010,412.6729554
FDH53,OUT045,1218.247554
FDG31,OUT018,840.9330092
NCC06,OUT045,1867.273734
FDS13,OUT049,4134.701801
FDP16,OUT035,4212.862098
FDA35,OUT013,1808.221404
DRP47,OUT018,3429.690726
FDY28,OUT010,474.1077002
FDY20,OUT035,1449.024486
NCH30,OUT017,1775.695591
NCR29,OUT019,223.0452909
NCP05,OUT013,2401.095039
NCF30,OUT019,293.7822238
FDA08,OUT035,2795.730465
FDN51,OUT027,6312.344553
FDH12,OUT046,1638.299886
FDY39,OUT017,3034.75268
NCO53,OUT045,2700.899642
FDB40,OUT046,2459.464851
FDH02,OUT049,1315.596513
FDY11,OUT027,1679.62583
FDQ09,OUT019,279.8601758
FDP16,OUT013,4106.243775
NCF55,OUT018,443.0581952
FDY09,OUT027,4644.893425
FDY39,OUT045,2969.574669
NCU53,OUT049,2709.888396
NCT41,OUT049,2500.082704
FDJ45,OUT046,620.0994448
FDR28,OUT013,2531.136455
FDN08,OUT013,1770.40571
FDJ07,OUT049,1826.253968
FDZ09,OUT027,4333.518223
FDQ14,OUT017,2440.332016
FDY12,OUT027,1336.207276
FDK57,OUT046,1849.909088
FDD20,OUT049,1983.178321
FDS36,OUT018,1445.534018
FDI40,OUT049,1533.330383
FDJ40,OUT045,1685.349936
FDE08,OUT013,2352.198846
DRK01,OUT013,1435.86055
FDC58,OUT049,682.8227903
FDE50,OUT046,3211.021629
FDX48,OUT035,2554.322769
DRM35,OUT018,2483.625387
FDG41,OUT013,1607.781807
FDB52,OUT046,3628.252583
FDV19,OUT045,2550.629878
DRG48,OUT017,2341.554774
FDI26,OUT013,2970.429747
FDU11,OUT019,289.128752
FDF59,OUT019,298.0839284
FDR07,OUT049,1519.799177
NCE06,OUT017,2626.65093
FDE10,OUT046,2222.262228
NCO55,OUT046,1668.346452
FDZ13,OUT013,739.0998903
FDT50,OUT017,1553.027491
FDH12,OUT010,262.7711061
FDD21,OUT045,1791.373811
NCM05,OUT013,4332.805831
FDK04,OUT013,857.238756
FDN33,OUT017,1543.763336
NCM18,OUT010,223.2352461
DRC25,OUT049,1324.861038
FDT47,OUT017,1544.864347
FDD45,OUT027,2448.137851
NCD07,OUT018,1530.509604
NCY54,OUT010,371.902922
FDL12,OUT049,870.2892858
FDL02,OUT017,1700.024948
FDC60,OUT035,1439.182579
FDR37,OUT017,3014.753857
FDY16,OUT017,3074.552036
FDU26,OUT045,1859.862793
FDN24,OUT013,768.41346
FDH44,OUT013,2284.881906
FDE23,OUT010,213.5822999
FDW60,OUT017,2934.559056
FDQ55,OUT049,1777.29398
FDV32,OUT027,1538.773629
FDV03,OUT010,336.2672608
FDY14,OUT010,643.4732393
NCL55,OUT027,6150.544867
DRF25,OUT017,605.9814809
FDX03,OUT046,699.0860962
FDF40,OUT045,3998.462265
FDX24,OUT010,247.2970955
FDA25,OUT049,1539.608091
FDH21,OUT018,2199.990054
FDB47,OUT010,460.1953223
FDT34,OUT019,270.4413422
FDS39,OUT010,310.5454414
NCU05,OUT046,1210.126553
FDE02,OUT049,1462.775857
FDL25,OUT035,1454.496891
FDC50,OUT049,1470.135017
FDZ32,OUT049,1603.912805
FDV14,OUT045,1259.74232
FDR07,OUT045,1396.495297
FDB26,OUT049,757.6449641
NCR50,OUT045,2224.604598
FDP01,OUT018,2044.112382
FDH57,OUT045,1888.337152
FDM60,OUT027,1079.896389
FDA45,OUT017,2829.898809
FDU55,OUT017,3926.638611
FDH40,OUT035,1321.957646
FDG40,OUT019,205.2527244
FDT12,OUT049,3686.68086
DRL59,OUT045,834.9984041
FDT47,OUT018,1269.166506
FDI60,OUT017,1013.877989
DRF51,OUT027,945.9782068
NCK31,OUT049,785.6029649
FDB08,OUT045,2341.912365
FDM44,OUT035,1556.00517
FDD46,OUT018,2108.049518
FDR27,OUT019,292.716928
FDV56,OUT010,270.5766501
FDM02,OUT049,1261.082016
FDU45,OUT018,1468.080001
FDZ10,OUT017,2013.604656
NCK31,OUT010,215.0368155
FDR27,OUT035,2211.001891
FDF33,OUT013,1645.943951
FDJ36,OUT046,1703.033475
FDP33,OUT049,4026.268705
FDG17,OUT046,4026.863133
FDG47,OUT027,6273.868086
NCW29,OUT046,1966.148947
DRH59,OUT017,1119.915804
FDR32,OUT017,3727.904257
FDP48,OUT035,3096.560136
FDG17,OUT035,4174.793315
DRJ59,OUT017,627.483285
FDY48,OUT027,2650.767336
FDB02,OUT046,2981.796809
FDN10,OUT019,285.1288614
NCD55,OUT035,665.5929056
FDX34,OUT013,1888.520439
FDZ38,OUT045,2505.948562
DRF37,OUT049,4099.623962
DRL47,OUT019,293.5222505
FDL27,OUT035,960.7187631
NCP53,OUT035,4045.380409
FDT03,OUT019,392.7773806
FDJ28,OUT035,3239.702169
FDF40,OUT018,3177.504583
FDA32,OUT035,3698.849453
NCP02,OUT017,901.9571914
FDZ31,OUT045,3171.467559
NCQ29,OUT013,4319.332852
FDP57,OUT010,262.051685
FDL32,OUT027,3018.625601
DRB01,OUT035,3238.504237
FDJ40,OUT046,1805.343222
FDO24,OUT018,2207.4228
FDO11,OUT018,3174.694077
FDA56,OUT035,1881.323997
FDF02,OUT045,1512.666866
FDA10,OUT013,1899.2947
NCI55,OUT017,1952.731534
FDZ40,OUT010,216.8768993
FDV08,OUT049,662.6858626
FDN48,OUT013,1336.163422
FDU57,OUT017,2497.625273
DRF49,OUT013,1755.076065
FDS02,OUT035,3338.167504
FDS43,OUT046,2819.945676
FDT16,OUT013,3998.516275
FDX19,OUT027,5854.041567
FDK15,OUT046,1513.058445
DRA12,OUT049,2301.598478
FDY35,OUT017,705.7254928
NCU42,OUT013,2765.214397
FDD26,OUT013,2892.494481
FDR11,OUT018,2142.004091
NCP53,OUT045,3481.382331
FDP34,OUT045,2291.214505
NCV41,OUT019,275.1807573
FDN20,OUT018,2323.966149
FDZ16,OUT018,2569.65669
FDZ28,OUT049,1969.022287
NCL55,OUT013,4198.767865
NCJ17,OUT046,1307.229381
FDT37,OUT046,3626.725481
FDV51,OUT049,2776.043283
FDZ28,OUT035,2111.521031
FDN27,OUT013,1814.388829
FDS14,OUT019,343.7130525
FDZ58,OUT045,1767.818651
FDD46,OUT046,2373.936829
FDJ03,OUT035,811.7398415
FDU03,OUT010,389.9428179
FDA33,OUT027,3907.954946
NCW53,OUT035,3226.42808
NCC55,OUT017,582.6846493
FDP52,OUT019,515.1382264
FDE39,OUT049,1932.570129
FDB44,OUT035,3587.244549
FDG59,OUT013,562.7840273
FDI05,OUT013,1064.791354
FDF59,OUT045,1854.735416
FDM39,OUT019,384.9233911
FDB14,OUT013,1323.464019
NCS05,OUT019,306.6852316
DRJ35,OUT045,938.5190033
FDO31,OUT019,235.8822192
FDA31,OUT046,2639.274371
FDX40,OUT049,618.6540275
FDW56,OUT045,2824.621217
FDH09,OUT018,651.0983791
FDA52,OUT019,373.213511
FDF20,OUT019,423.8343216
FDE40,OUT046,962.0843783
NCU17,OUT046,1533.757457
NCP14,OUT035,1634.178631
FDN25,OUT027,1476.798871
FDU39,OUT049,910.3546306
NCM05,OUT017,3983.008661
FDU07,OUT017,2424.164755
FDF28,OUT049,1955.078535
FDR57,OUT049,2557.053737
FDJ33,OUT013,1846.252592
DRH23,OUT035,843.2894511
FDQ52,OUT046,3563.623145
DRK13,OUT035,3345.248588
FDP09,OUT046,3150.842752
FDR08,OUT027,2822.870195
FDV50,OUT045,1767.308202
FDT13,OUT049,3146.631679
FDJ27,OUT027,2674.266841
FDH21,OUT046,2397.080812
FDW14,OUT027,2312.891622
FDL52,OUT049,590.088851
FDW28,OUT017,3167.792284
FDL40,OUT049,1523.781261
FDE24,OUT046,2172.562399
FDX35,OUT049,3747.200509
FDP46,OUT017,1384.9541
FDX56,OUT045,3382.122281
FDQ45,OUT049,3043.107453
FDK50,OUT027,4244.593443
FDY26,OUT045,3460.920388
FDQ09,OUT017,1823.484788
FDN39,OUT049,2744.536758
FDP13,OUT017,640.4069517
FDR51,OUT013,2300.806003
FDZ49,OUT010,485.636879
FDL28,OUT018,2998.684325
FDZ10,OUT035,1979.111839
FDK38,OUT013,2368.930334
DRL49,OUT027,3759.807418
FDR15,OUT013,2358.414506
FDQ24,OUT035,4289.42645
FDD56,OUT013,2756.82987
NCR42,OUT046,577.9150388
FDH52,OUT045,915.0337291
FDH57,OUT019,301.3507625
FDR15,OUT010,342.847395
FDJ34,OUT035,2046.055015
FDW37,OUT035,1398.802054
FDQ23,OUT018,1340.228458
FDP34,OUT013,2558.748402
FDE04,OUT027,4840.559546
FDC48,OUT045,1176.440935
FDA47,OUT019,344.6594163
FDI35,OUT018,2511.270589
NCV05,OUT013,2519.642601
FDR28,OUT045,2611.289816
FDH31,OUT017,1579.711816
FDP59,OUT019,259.7858199
FDS19,OUT018,963.6876246
FDM60,OUT045,600.721791
FDJ44,OUT018,2309.78838
DRH51,OUT017,1356.69205
DRC25,OUT017,1331.828837
DRE25,OUT013,1389.942754
NCX05,OUT049,1833.970345
FDR11,OUT017,2637.767434
DRP47,OUT045,3622.658883
DRC49,OUT019,320.0906096
FDQ47,OUT027,1002.774168
FDL20,OUT013,1700.887271
FDM34,OUT035,2078.111551
NCN55,OUT013,3987.232937
FDD41,OUT035,1676.645943
FDE52,OUT049,1323.892479
NCT18,OUT019,382.667338
FDJ32,OUT018,757.1575299
FDE16,OUT046,3129.863664
FDZ09,OUT045,2386.956141
DRZ11,OUT046,2055.681868
FDK41,OUT049,1342.086739
